id,video_id,category_id,genre,keyword,comment,likes
4504,aQF9mywsNVM,3,Movie,"Action movie trailers","When there is no oxygen in air, and your main weapon is a flame thrower because it is supposed to look cool...",22
4505,aQF9mywsNVM,3,Movie,"Action movie trailers","Humanity is almost extinct.
Movie plot: lets finish the job....",10
4506,aQF9mywsNVM,3,Movie,"Action movie trailers","No oxygen but lots of firearms and ammo!!!",15
4507,aQF9mywsNVM,3,Movie,"Action movie trailers","Finally, Spaceballs the Prequel",18
4508,aQF9mywsNVM,3,Movie,"Action movie trailers","I usually like all kinds of scifi, but i think im gona put this on hold for now",3
4509,aQF9mywsNVM,3,Movie,"Action movie trailers","Dystopian movie where the characters have perfect hair...",20
4510,aQF9mywsNVM,3,Movie,"Action movie trailers","I see a trailer like this and I realise that most of these people would never have survived any type of apocalypse scenario.",43
4511,aQF9mywsNVM,3,Movie,"Action movie trailers","alright here for ms hudson and ms wallis!",4
4512,aQF9mywsNVM,3,Movie,"Action movie trailers","Well if you reduce the carbon dioxide then plants can't make oxygen soo....",9
4513,aQF9mywsNVM,3,Movie,"Action movie trailers","Well that escalated quickly.",5
4514,aQF9mywsNVM,3,Movie,"Action movie trailers","That is similar to Air (2015), Starring Norman Reedus and Djimon Hounsou",5
4515,aQF9mywsNVM,3,Movie,"Action movie trailers","Resident Evil without zombies ",2
4516,aQF9mywsNVM,3,Movie,"Action movie trailers","Is this the prequel to Don’t Breathe??…",1
4517,aQF9mywsNVM,3,Movie,"Action movie trailers","Oooooh God, not again Milla my sweetheart Sci-Fi Movie.",2
4518,aQF9mywsNVM,3,Movie,"Action movie trailers","I think I just watched most of the movie.",17
4519,aQF9mywsNVM,3,Movie,"Action movie trailers","Before Racoon City...
Before Umbrella...
Before Resident Evil...
We....couldn't...BREATHE!! ",14
4520,aQF9mywsNVM,3,Movie,"Action movie trailers","looks very.. yellow",5
4521,aQF9mywsNVM,3,Movie,"Action movie trailers","Looks great",2
4522,aQF9mywsNVM,3,Movie,"Action movie trailers"," Apparently the Budget went to the Cool Cast. Those folks should be in something better.",2
4523,aQF9mywsNVM,3,Movie,"Action movie trailers","So basically either a mexican or arabic filter in the entire movie?",1
4524,aQF9mywsNVM,3,Movie,"Action movie trailers","Badass Queens Collabs : Mula Djokovic and Jennifer Hudson",3
4525,aQF9mywsNVM,3,Movie,"Action movie trailers","So yet another story where people who sat down and talked about shit like rational adults would resolve the problem in the first 20 minutes or so?",2
4526,aQF9mywsNVM,3,Movie,"Action movie trailers",""I got a pain in my shess and I can't breef". - George Lopez.",0
4527,aQF9mywsNVM,3,Movie,"Action movie trailers","SOLD LOL",0
4528,aQF9mywsNVM,3,Movie,"Action movie trailers","lol they don’t make good movies anymore with good actors",8
4529,aQF9mywsNVM,3,Movie,"Action movie trailers",Neh...,0
4530,aQF9mywsNVM,3,Movie,"Action movie trailers","aka Panic Room",1
4531,aQF9mywsNVM,3,Movie,"Action movie trailers","First 30 seconds make you not want to watch the movie. Like WTF.",3
4532,aQF9mywsNVM,3,Movie,"Action movie trailers","They would be the first to die",0
4533,aQF9mywsNVM,3,Movie,"Action movie trailers","The Trailer Looks Like The Hood vs. Trailer Trash. The Results of Deevolution After Bomb ",0
4534,aQF9mywsNVM,3,Movie,"Action movie trailers","I wonder if Milla will play the same character she played in all those shitty resident evil movies",0
4535,aQF9mywsNVM,3,Movie,"Action movie trailers","George Floyd is gonna like this movie",2
4536,aQF9mywsNVM,3,Movie,"Action movie trailers","I'll pass. But D+ for effort!",4
4537,aQF9mywsNVM,3,Movie,"Action movie trailers",NO!,0
4538,aQF9mywsNVM,3,Movie,"Action movie trailers","Just when you thought there was no movie worse than, and here it turns out there is....",2
4539,aQF9mywsNVM,3,Movie,"Action movie trailers","I already hate Jennifer Hudson's character...",9
4540,aQF9mywsNVM,3,Movie,"Action movie trailers",Meh,6
4541,aQF9mywsNVM,3,Movie,"Action movie trailers","Looks good! Can't wait to see Quvenzhane do action.",0
4542,aQF9mywsNVM,3,Movie,"Action movie trailers",Skip,0
4543,aQF9mywsNVM,3,Movie,"Action movie trailers","Coming soon eternal life. The question is where will you spend it. Jesus died on the cross for you. He who hears my word (JESUS) and believes in Him (GOD) who sent me will have eternal life! He will not be condemned, he has crossed over from death to life. John 5:24",1
4544,aQF9mywsNVM,3,Movie,"Action movie trailers","This movie gonna go straight to B then getting a really low rating then no one will hear of it again. Why you in this Mila? you need to fire your agent.",3
4545,aQF9mywsNVM,3,Movie,"Action movie trailers","So glad in a apocalypse that every can be so clean and wear nice clothes and great hair Styles. Lol. What a goofy premise. Everything destroyed and they all are about as clean as clean can be. Lol",1
4546,aQF9mywsNVM,3,Movie,"Action movie trailers","So....ecological Panic Room then....",0
4547,aQF9mywsNVM,3,Movie,"Action movie trailers","Booooooooooooo ",5
4548,aQF9mywsNVM,3,Movie,"Action movie trailers","Ehhhh. Not giving me anything.",0
4549,aQF9mywsNVM,3,Movie,"Action movie trailers","Wa wa waaa!  ",3
4550,aQF9mywsNVM,3,Movie,"Action movie trailers","Looks like a commercial for a breathing mask..terrible everything..",0
4551,aQF9mywsNVM,3,Movie,"Action movie trailers","Выглядит кринжево и не реалистично, только представьте: полная семья негров с неубежавшим отцом! Слишком сильное фантдопущение для меня. Даже ради любимой Милы пожалуй не стану смотреть :(",0
4552,aQF9mywsNVM,3,Movie,"Action movie trailers","Woman power, yeahhhh",0
4553,aQF9mywsNVM,3,Movie,"Action movie trailers","Looks awful",2
4554,aQF9mywsNVM,3,Movie,"Action movie trailers","I have absolutely no idea what I have just watched......what a confusing pile of gibberish.....",0
4555,aQF9mywsNVM,3,Movie,"Action movie trailers","is this BS for real",0
4556,aQF9mywsNVM,3,Movie,"Action movie trailers","That looks so corny",0
4557,aQF9mywsNVM,3,Movie,"Action movie trailers","Jesus christ this acting is horrible ",1
4558,aQF9mywsNVM,3,Movie,"Action movie trailers","This looks really, really bad.",0
4559,aQF9mywsNVM,3,Movie,"Action movie trailers","Another woke film about the dangers of white women.",8
4560,aQF9mywsNVM,3,Movie,"Action movie trailers","Bring back white protagonists!",6
4561,aQF9mywsNVM,3,Movie,"Action movie trailers","It's the fact they always threatened people knowing these two are the only surviving people in that man's life. I hate this kind of American film. She threatened her without a thought for the daughter and then used the daughter to get what she want.  And before people ask no I will not watch it.",0
4562,aQF9mywsNVM,3,Movie,"Action movie trailers","OMG OMG OMG this looks incredi….bly shite.",1
4563,aQF9mywsNVM,3,Movie,"Action movie trailers",Nope...,1
4564,k80iNBfA,2,Documentary,"Nature documentaries_Ft","And what happen to the picture shown in the title? There are so may videos these days that show something in the title picture but never appears. Why is this?",349
4565,k80iNBfA,2,Documentary,"Nature documentaries_Ft","So where's the footage of the scene shown in the thumbnail??? Clickbait is a blatant abuse of others' time and is soooo annoying ",8
4566,k80iNBfA,2,Documentary,"Nature documentaries_Ft","I love how consistently high-quality your videos are.",1
4567,k80iNBfA,2,Documentary,"Nature documentaries_Ft","You did not show your thumbnail photo.",18
4568,k80iNBfA,2,Documentary,"Nature documentaries_Ft","I'm grateful for viewers like you who make this channel special. Thank you!",5
4569,k80iNBfA,2,Documentary,"Nature documentaries_Ft","Your positive comments make the online world a better place. Thank you!",4
4570,k80iNBfA,2,Documentary,"Nature documentaries_Ft","Thanks for Sharing this Video. God bless. ",4
4571,k80iNBfA,2,Documentary,"Nature documentaries_Ft","I enjoyed this video, I might not agree with all of it but it was very entertaining and sometimes beautiful. ",7
4572,k80iNBfA,2,Documentary,"Nature documentaries_Ft","The oasis with sand dunes in Peru is not in the Atacama desert, which is a desert in Chile. Forgot the name of the oasis, I went there, not far south from Lima. The name could be Huacachina.",27
4573,k80iNBfA,2,Documentary,"Nature documentaries_Ft","I'm thankful for viewers like you who make this channel a joyful space. Cheers!",2
4574,k80iNBfA,2,Documentary,"Nature documentaries_Ft","Queensland is not a city in Australia,...It is a State and brisbane is the State capital",21
4575,k80iNBfA,2,Documentary,"Nature documentaries_Ft","Thanks for being a part of the positivity parade on this channel. You're fantastic!",0
4576,k80iNBfA,2,Documentary,"Nature documentaries_Ft","Your encouragement inspires me to create even better content.",0
4577,k80iNBfA,2,Documentary,"Nature documentaries_Ft","Thanks for being a part of the positive movement on this channel. You're amazing!",4
4578,k80iNBfA,2,Documentary,"Nature documentaries_Ft","Excellent video thank you ",1
4579,k80iNBfA,2,Documentary,"Nature documentaries_Ft","It would have been nice to have more info for each clips, especially WHERE the film was taken. Lots more work but still . . .",3
4580,k80iNBfA,2,Documentary,"Nature documentaries_Ft","Unbelievable ",1
4581,k80iNBfA,2,Documentary,"Nature documentaries_Ft","1:23 it’s Puneeth Rajkumar image (Karnataka Rathna)

",4
4582,k80iNBfA,2,Documentary,"Nature documentaries_Ft","Thank you very much!",0
4583,k80iNBfA,2,Documentary,"Nature documentaries_Ft","Makes me nervous when wild animals get too close to humans as humans are overwhelmingly destructive to all species including their own.",18
4584,k80iNBfA,2,Documentary,"Nature documentaries_Ft","How exactly are manatees horrifying?",22
4585,k80iNBfA,2,Documentary,"Nature documentaries_Ft","️ Lovely program Thank you very much for the lovely video",3
4586,k80iNBfA,2,Documentary,"Nature documentaries_Ft","I've searched all through this video for the thumbnail without success.",0
4587,k80iNBfA,2,Documentary,"Nature documentaries_Ft","አፈር ያለው ይቆፍራል፣ዛፍ ያለው በጥላው ያርፋል።አምላክ ያለው በእውነትና በመንፈስ ያመልከዋል።
ይሔ ሁሉ የሌለው ድንጋይና ተራራ 
ይባጥራል።",1
4588,k80iNBfA,2,Documentary,"Nature documentaries_Ft","The picture in the field is Punit Raj kumar. He is a  famous film artist( hero) from the Indian state of Karnataka.this kind of picture is made to honor as when did he died",2
4589,k80iNBfA,2,Documentary,"Nature documentaries_Ft","Queensland is not a town in Australia, it is one of the 7 states. A large area!",31
4590,k80iNBfA,2,Documentary,"Nature documentaries_Ft","Amazing ...",1
4591,k80iNBfA,2,Documentary,"Nature documentaries_Ft","amazing footage",1
4592,k80iNBfA,2,Documentary,"Nature documentaries_Ft","Ah yes - the City of Queensland. It's so big, it takes days just to get to the other side.",13
4593,k80iNBfA,2,Documentary,"Nature documentaries_Ft","Beautiful falls short of your video it’s just amazing",0
4594,k80iNBfA,2,Documentary,"Nature documentaries_Ft","Your encouraging comments are a source of inspiration. Thank you!",0
4595,k80iNBfA,2,Documentary,"Nature documentaries_Ft","Great videos. Please stop talking.",7
4596,k80iNBfA,2,Documentary,"Nature documentaries_Ft","Your kind words are like a virtual pat on the back. Much appreciated!",0
4597,k80iNBfA,2,Documentary,"Nature documentaries_Ft","Amazing friend, your video is very cool, I am very happy to see it.
 ",0
4598,k80iNBfA,2,Documentary,"Nature documentaries_Ft","At 21 min. art installation is freaky.",1
4599,k80iNBfA,2,Documentary,"Nature documentaries_Ft","thank you  21-JAN-2024.",0
4600,k80iNBfA,2,Documentary,"Nature documentaries_Ft",clickbait,16
4601,k80iNBfA,2,Documentary,"Nature documentaries_Ft","That must have been one fast drone to keep up with that fighter jet ",9
4602,k80iNBfA,2,Documentary,"Nature documentaries_Ft","Amazing video because the drone did it.  Thanks for sharing this video",0
4603,k80iNBfA,2,Documentary,"Nature documentaries_Ft","Queensland is a state in Australia not a city ! ",6
4604,k80iNBfA,2,Documentary,"Nature documentaries_Ft","It's punneth rajkumar's art in the field",3
4605,k80iNBfA,2,Documentary,"Nature documentaries_Ft","What a strange language!  If I'm not mistaken I believe I hear the halting lines of Robochinglish! This is a language that is being spoken more and more all of the time, but mysteriously, not by Human Beings but in YouTube videos!",4
4606,k80iNBfA,2,Documentary,"Nature documentaries_Ft","You attached a drone to an eagle?  How is this considered to be okay?
Leave the animals alone.",3
4607,k80iNBfA,2,Documentary,"Nature documentaries_Ft","1:26 that looks AI made. It's typical of it. Thanks for the great video!",0
4608,k80iNBfA,2,Documentary,"Nature documentaries_Ft","Bon, montage parfait. Mais il y a du vrai et beaucoup de faux. Effets spéciaux à la portée de tous.",3
4609,k80iNBfA,2,Documentary,"Nature documentaries_Ft","I love the part of Bourtange. That's my mothers birthplace'.",0
4610,k80iNBfA,2,Documentary,"Nature documentaries_Ft","I like the video. funny and entertaining",1
4611,k80iNBfA,2,Documentary,"Nature documentaries_Ft","Thanks, very good.",0
4612,k80iNBfA,2,Documentary,"Nature documentaries_Ft","@11.33. If it is possible to build huge skyscrapers, it puzzles me why are windows not designed to open the opposite way so you can clean them from inside. That way it would save window cleaners risking their precious lives? Surely they have the technology to change things for the better. Better still- invent a window cleaning drone.",10
4613,k80iNBfA,2,Documentary,"Nature documentaries_Ft","Inner city landscapes are the most oppressive, suffocating and depressing on the entire Earth.",6
4614,k80iNBfA,2,Documentary,"Nature documentaries_Ft","What about that scene at the beginning?
I stuck it out with your film to see THAT!
Very disappointing!",28
4615,k80iNBfA,2,Documentary,"Nature documentaries_Ft","Great Content music needs attention",0
4616,k80iNBfA,2,Documentary,"Nature documentaries_Ft","Think picture on the field looks like Johnny Cash . . . . ?",2
4617,k80iNBfA,2,Documentary,"Nature documentaries_Ft","Hello Mr Robot voice, it's nice to hear from you again.",0
4618,k80iNBfA,2,Documentary,"Nature documentaries_Ft","Apparently he likes to talk w /o passing any real information ,  on most of the interesting views.",8
4619,k80iNBfA,2,Documentary,"Nature documentaries_Ft","Wow amazing place",0
4620,k80iNBfA,2,Documentary,"Nature documentaries_Ft","All videos should provide the location of where they were taken",0
4621,k80iNBfA,2,Documentary,"Nature documentaries_Ft","It has gotten so that these videos are nothing that most have not seen already, going to have to up your game and actually get out and work for it.",1
4622,k80iNBfA,2,Documentary,"Nature documentaries_Ft","Unmanned Aerial Vehicles - clever.",0
4623,k80iNBfA,2,Documentary,"Nature documentaries_Ft","Amazing ",0
4624,8iU8LPEa4o0,4,Lo-fi,"Lo-fi chillhop mixes","Chill Study Beats 6 out now! » https://youtu.be/bQzIQa5YKvw",11000
4625,8iU8LPEa4o0,4,Lo-fi,"Lo-fi chillhop mixes","Greetings to every one sharing the love for this kind of music, you're awesome. 
Thanks for 1 million subscribers. ",17000
4626,8iU8LPEa4o0,4,Lo-fi,"Lo-fi chillhop mixes","I've been listening to this mix for 4 years. Never gets old.",810
4627,8iU8LPEa4o0,4,Lo-fi,"Lo-fi chillhop mixes","i love how the comment section is just full of positive comments for those who need it and for those who just need reassurance on life. your amazing. your worth it. i might not know you, but i know that you will have an amazing future! i-no, we love you <33",126
4628,8iU8LPEa4o0,4,Lo-fi,"Lo-fi chillhop mixes","Tomorrow I start my first job as a DoorDash deliverer. I didn't know who else to tell, as I don't have many friends, so I came here.",13000
4629,8iU8LPEa4o0,4,Lo-fi,"Lo-fi chillhop mixes","Hey, you. Yes, you. Stop scrolling. Do your homework or go to sleep, it’s getting late. Tomorrow is going to be a beautiful day. 

To anyone reading this, remember, you’re loved. We all love you. ",83000
4630,8iU8LPEa4o0,4,Lo-fi,"Lo-fi chillhop mixes","Lofi from this era is top tier compared to today",80
4631,8iU8LPEa4o0,4,Lo-fi,"Lo-fi chillhop mixes","I’m sitting outside at the recovery home I’m at, smoking a cigarette, and listening to this. I’m finally sober. No more heroin. No more sleepless nights. No more battling to stay alive everyday. It’s over. I’m at peace. I missed this feeling so much.",195
4632,8iU8LPEa4o0,4,Lo-fi,"Lo-fi chillhop mixes","This is one of the most positive comment sections ive ever seen. anyone who sees this, have a great day and do your homework or go to sleep. love everyone here.",787
4633,8iU8LPEa4o0,4,Lo-fi,"Lo-fi chillhop mixes","Every time I see this picture, it makes me more and more want to live on top of a rural seaside mountain that looks out at a skyline like this. Imagine every night, you would sit out on your string light and plant covered porch with a warm cup of tea and some lofi/jazz playing softly in the background while watching the busy cars zip by down below. A soft, warm breeze dances across your cheeks, a faint sound of a ferry horn in the distance, the occasional airplane drifts by. You have nothing important that needs your immediate attention. Life is calm.",29000
4634,8iU8LPEa4o0,4,Lo-fi,"Lo-fi chillhop mixes","To anybody who's reading this, I pray that whatever is hurting you or whatever you are constantly stressing about gets better. May the dark thoughts, the overthinking, and the doubt exit your mind. May clarity replace confusion. May peace and calmness fill your life. ",125
4635,8iU8LPEa4o0,4,Lo-fi,"Lo-fi chillhop mixes","I don't want much, I just want the person reading this to be healthy, happy, and loved. Wishing you a good day my friend.",637
4636,8iU8LPEa4o0,4,Lo-fi,"Lo-fi chillhop mixes","Hey, I'm doing homework just like you, we can get through it, but the hardest part is to stop scrolling
Lets get back to work, ok. ;)",52000
4637,8iU8LPEa4o0,4,Lo-fi,"Lo-fi chillhop mixes","how is this comment section so positive and motivational?  i'm gonna stay a little bit longer... wishing everyone a peaceful day or night moving forward <3",21000
4638,8iU8LPEa4o0,4,Lo-fi,"Lo-fi chillhop mixes","Can't belive it's been more than 5 years. Moves me back to the small library in my former college, my friends, and people arround those years. I'm glad to say things had change for better, but I also can't stop this nostalgia feeling. Wish you all have a great day!",132
4639,8iU8LPEa4o0,4,Lo-fi,"Lo-fi chillhop mixes","Lofi community is more chill than any other communities.
I'm happy to be apart of it..️",242
4640,8iU8LPEa4o0,4,Lo-fi,"Lo-fi chillhop mixes","This is literally the nicest comment section I've ever seen in my life. 

Scroll, or don't scroll. Up to you :D",704
4641,8iU8LPEa4o0,4,Lo-fi,"Lo-fi chillhop mixes","Best comment section ever... so much positive energy!!!!",438
4642,8iU8LPEa4o0,4,Lo-fi,"Lo-fi chillhop mixes","This was one of the first lofi mixes I ever listened to. It's nice to come back around to it and it still hits my ears just right. A testament to the timelessness of music. Thank you for adding beauty to the world!!!",50
4643,8iU8LPEa4o0,4,Lo-fi,"Lo-fi chillhop mixes","I'm still here :) Been here since 2017, so much has happened since then and I couldn't be more thankful. Thank you for this mix.",39
4644,8iU8LPEa4o0,4,Lo-fi,"Lo-fi chillhop mixes","Imagine listening to this music while you’re at a beach during a sunset. Ultimate chill",559
4645,8iU8LPEa4o0,4,Lo-fi,"Lo-fi chillhop mixes","I don't know what it is about this music but it is truly mood changing. I feel better about everything when this is playing. Life feels better, everything feels more doable, I don't feel as overwhelmed. I've been listening for a few days and I've done tons of homework, done laundry, cleaned - this music helps you feel like taking on the world.",857
4646,8iU8LPEa4o0,4,Lo-fi,"Lo-fi chillhop mixes","This was my goto playlist from 2018 to 2019. Hasn't aged a bit.",20
4647,8iU8LPEa4o0,4,Lo-fi,"Lo-fi chillhop mixes","I remember listening to this a few years ago as a bachelor - Now my wife and baby daughter are also enjoying these amazingly chilled vibes!!",38
4648,8iU8LPEa4o0,4,Lo-fi,"Lo-fi chillhop mixes","Finally a comment section that's just nice people being nice. And you, yeah you, if you're reading this, you are loved and special. Being unique is not a bad thing. And I get needing a breath of fresh air, so go outside and get it. And don't be ashamed of wanting to meet new people. Sometimes we've met all the people we can, so we need to go find some more. You're not being ungrateful for the friends you have. Everyone is emotionally tired sometimes. We've ALL felt that before. Okay you can stop scrolling now ;)",119
4649,8iU8LPEa4o0,4,Lo-fi,"Lo-fi chillhop mixes","The photo + music reminds me of landing in an airport at night and seeing the city lights fill the darkness. Feeling disconnected from what anyones doing down there. Like you're looking at them externally, from a different perspective.",308
4650,8iU8LPEa4o0,4,Lo-fi,"Lo-fi chillhop mixes","hey man, I just wanna say thank you for this. I've listened to this soundtrack more than 10 times! and I lost it for 2 years since I switched phones and I couldn't find this playlist, but when I found it, I actually teared up from the memories and the thing I did during that time. thank you for the best 3 years ever, I've memorized every single song beat by beat, and the songs that come after the songs. thank you. honestly, I never know I would actually find this soundtrack again. I'm traveling soon, and I HAD TO listen to this while on the airplane, cus for 3 straight years, this was the playlist I listen to. again thank you for this. I'm probably gonna come back and thank you more.",243
4651,8iU8LPEa4o0,4,Lo-fi,"Lo-fi chillhop mixes","2020, Covid hit. Man, such a horrific time with all the chaos occurring, then there was sixth form. Honestly a stressful time on top of everything already going on. I'll never forget that one time in the study space when I put my headphones in and...just worked. Time flew by like it was nothing. Next thing I know, I had pages filled out and it was the end of the day, stress-free. Since then, this mix has helped along the way through the pandemic and here I am over a year later, still listening. If you took the time to read this not-so-important comment, I appreciate you. You have a wonderful day/night and keep your head high, I'm sure there is something special in store for you :)",24
4652,8iU8LPEa4o0,4,Lo-fi,"Lo-fi chillhop mixes","For anyone who's doing self-quarantine pls stay healthy and we're gonna get through this <3",237
4653,8iU8LPEa4o0,4,Lo-fi,"Lo-fi chillhop mixes","Don’t trip. Life is worth living and mistakes are meant to be made but lessons are also meant to be learned. Let’s keep moving & working. Your pay off is on the horizon.  Peace & Love.",476
4654,8iU8LPEa4o0,4,Lo-fi,"Lo-fi chillhop mixes","For everyone who is going through a hard time in their personal life and also trying to study...I am with you my friend. Hang in there. We'll make it through this.",13
4655,8iU8LPEa4o0,4,Lo-fi,"Lo-fi chillhop mixes","I listen to this religiously every day - obsessed",12
4656,8iU8LPEa4o0,4,Lo-fi,"Lo-fi chillhop mixes","These songs are so comforting, relaxing and uplifting. I always feel motivated when listening! Also, big love for the comment section. 
To the person reading this, I hope you'll have a good day and may you get through whatever you're struggling with. :)",239
4657,8iU8LPEa4o0,4,Lo-fi,"Lo-fi chillhop mixes","You, little procrastinator, keep going on your task, stop scrolling, you'll be super proud of it later, imagine the happiness you'll feel once you'll have achieved this goal! Work for that feeling of being relieved :)

For the rest of you, keep chilling, remember that you are loved so try to accept it and love back :P",17000
4658,8iU8LPEa4o0,4,Lo-fi,"Lo-fi chillhop mixes","You know this had to be the most unique community, for its personal reflection, and it's beautiful music to fit the vibe. Theres no salt, and it makes everyone happy, as I type this I feel happy. You should too have a nice day (or night) ",12
4659,8iU8LPEa4o0,4,Lo-fi,"Lo-fi chillhop mixes","The timestamps you provide in the description are so helpful. It makes it easy to find favorite songs",6
4660,8iU8LPEa4o0,4,Lo-fi,"Lo-fi chillhop mixes","to everyone who is doing homework, leave the chat, breathe slowly, take a sip of water, and focus





to everyone who is trying to sleep, leave the chat, grab a blanket, and get the rest you deserve.





to everyone who is feeling sad, grab a snack, get some water, get a blanket, and write down your thoughts. when you're done, lay down, and get some rest, no matter the time.





to everyone who is drawing, you got this. you're art is amazing. keep your head up (or down, depends on where your paper is) and remember that you matter.",18000
4661,8iU8LPEa4o0,4,Lo-fi,"Lo-fi chillhop mixes","Thanks Chillhop music for saving me from a revision breakdown <3 Who else relies on these mixes to study? ",493
4662,8iU8LPEa4o0,4,Lo-fi,"Lo-fi chillhop mixes","All I needed to hear this productive Wednesday Afternoon. God Bless us all...",3
4663,8iU8LPEa4o0,4,Lo-fi,"Lo-fi chillhop mixes","this is the most positive and uplifting comment section i have ever read/experienced. much love and good vibes to whoever reads this.",24
4664,SZSAtkzfNBE,1,Sports,"athletics top moments","Edwards' WR 15th and Powell's WR 11th??? NO-WAY
cannot disagree more...",67
4665,SZSAtkzfNBE,1,Sports,"athletics top moments","Edwards in '95 - only 15th best ever??  That needs a re-count!",64
4666,SZSAtkzfNBE,1,Sports,"athletics top moments","Mike Powell's Tokyo long jump shook the whole stadium. That was awesome.",25
4667,SZSAtkzfNBE,1,Sports,"athletics top moments","45.00 for decathlon 400m is insane!!",22
4668,SZSAtkzfNBE,1,Sports,"athletics top moments","jonathan edwards' jumps should be moments 1 and 2 in this top. nobody has ever mastered the technique of his sport as edward did. it's just flawless, effortless. pure mastery",33
4669,SZSAtkzfNBE,1,Sports,"athletics top moments","Mike Powell and Jonathan Edwards missing top 10 shocked me",26
4670,SZSAtkzfNBE,1,Sports,"athletics top moments","Awesome how athletics brings the World together no matter politics or religion!!  Thanks to the Grecian!!",17
4671,SZSAtkzfNBE,1,Sports,"athletics top moments","Our beloved Tobi Amusan! She smashed the 100m hurdles record!!!",14
4672,SZSAtkzfNBE,1,Sports,"athletics top moments","Carl Lewis in Tokyo: 868, X, 883, 891, 887 and 884. Is that the greatest performance off all time without a victory? The guy who still beat him surely deserves better than 12th.",6
4673,SZSAtkzfNBE,1,Sports,"athletics top moments","BashimI miss him already. Enjoyed all his races",2
4674,SZSAtkzfNBE,1,Sports,"athletics top moments","I enjoyed Doha 2019. Thank you for these beautiful memories.",2
4675,SZSAtkzfNBE,1,Sports,"athletics top moments","The GOATs",0
4676,SZSAtkzfNBE,1,Sports,"athletics top moments","Moment no. 18 and 17 are my favourite one. Love from India🇮🇳🇮🇳🇮🇳",2
4677,SZSAtkzfNBE,1,Sports,"athletics top moments","Mike Powell (vs Carl Lewis)…. one of the most enthralling competitions of all time & breaking one of the performances of the century (Bob Beamon’s 8.90m). How on Earth was it not in the top 3?",3
4678,SZSAtkzfNBE,1,Sports,"athletics top moments","El Guerrouj, Kipchoge and Bekele!!!!! Speechless....",0
4679,SZSAtkzfNBE,1,Sports,"athletics top moments","Edwards was a monster at his best.  Not only did he jump the furthest, but he also had the smoothest technique I've ever seen in any TJumper.  Just silk.",0
4680,SZSAtkzfNBE,1,Sports,"athletics top moments","jonathan edwards performance should have been easilly top 10",4
4681,SZSAtkzfNBE,1,Sports,"athletics top moments","I hope they include Valerie Adams's 21.24 in shot put which is the real world record in the next video",1
4682,SZSAtkzfNBE,1,Sports,"athletics top moments","IF you here for KING KENEISA BEKELE   3:45",4
4683,SZSAtkzfNBE,1,Sports,"athletics top moments","Caribbean sweep!!",1
4684,SZSAtkzfNBE,1,Sports,"athletics top moments","Powell has to be number 1",3
4685,SZSAtkzfNBE,1,Sports,"athletics top moments"," that people wanted Powell, who unleashed victory in '91 Tokyo, to be #1.....great Track and Field minds think alike! ;-)  I happen to be a distance runner however that long jump final was proper combat",1
4686,SZSAtkzfNBE,1,Sports,"athletics top moments","Jesus Christ Eliod Khipchoge has been running & winning since ages ",1
4687,SZSAtkzfNBE,1,Sports,"athletics top moments","Athletes being lapped should move over the second lane on the track!!",5
4688,SZSAtkzfNBE,1,Sports,"athletics top moments","Jonathan Edwards should be in the top 10, probably top 3, and if it was me he would be first. He was so far ahead in the event, and his world record stands 28 years later.",0
4689,SZSAtkzfNBE,1,Sports,"athletics top moments","Kenenisa bekele and dibaba is the best 🇪🇹🇪🇹",1
4690,SZSAtkzfNBE,1,Sports,"athletics top moments","I wonder which one is more important in athletics, the Olympics or the World Championships? Maybe the Olympics with its history.",2
4691,SZSAtkzfNBE,1,Sports,"athletics top moments","Mike Powel vs. Carl Lewis is at least tom 3",3
4692,SZSAtkzfNBE,1,Sports,"athletics top moments","Mike powell's jump must be top 3 , amazing fight with king Carl . And Jonathan edwards double record must be top 5",0
4693,SZSAtkzfNBE,1,Sports,"athletics top moments","Tiruyee was in her élément",1
4694,SZSAtkzfNBE,1,Sports,"athletics top moments","Moments 19 to 17 long distance 10000m and 5000m",0
4695,SZSAtkzfNBE,1,Sports,"athletics top moments","Tobi Amusan would have been #12 so that it matches with her record time of 12:12 ;) right? Lol",1
4696,SZSAtkzfNBE,1,Sports,"athletics top moments","Jonathan Edwards and Mike Powell not being in the top 10 is so ludicrous that World Athletics should sack the person who came up with the rankings.",0
4697,SZSAtkzfNBE,1,Sports,"athletics top moments","No no no ....Mike Powel at 12....this battle should be No1....",5
4698,SZSAtkzfNBE,1,Sports,"athletics top moments","Barshim ahead of Powell and Edwards? WTF!?",2
4699,SZSAtkzfNBE,1,Sports,"athletics top moments","Daphne Schipper's hips move like a steam engine piston.",0
4700,SZSAtkzfNBE,1,Sports,"athletics top moments","Powell deserves top 3",7
4701,SZSAtkzfNBE,1,Sports,"athletics top moments","What happened in the long jump ? People are struggling to get to 8m these days. But these guys were jumping more than 8m multiple times in a single competition.",0
4702,SZSAtkzfNBE,1,Sports,"athletics top moments","Love Miller-Uibo but why is she on the list?? Nothing about this performance was special, we all knew she was gonna win without any competition",0
4703,SZSAtkzfNBE,1,Sports,"athletics top moments","How does one suprise win from Eliud Kipchoge rank higher than kenenisa bekele one of many double gold victories 
The biast towards this man is insane",0
4704,SZSAtkzfNBE,1,Sports,"athletics top moments","OK. Where is womans team of France in 4 x 100 m relay from 2003?",0
